"NguonNhapID","Ten","DiaChi","TinhThanh","QuocGia","DienThoai","Fax","GhiChu","Email","WebSite","Loai","HienThi"
4523,Thanh Hóa - CN Cty CP Dược & VTYT Thanh Hóa,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4524,Thanh Hóa- Việt Nam,,,,,,,,,,1
4525,Thành Khoa - Cty TNHH TMTBYT Thành Khoa,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4526,Thanh Kiều - Cty CP DP Thanh Kiều,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4527,Thành Mỹ - Cty TNHH TM&DV XNK Thành Mỹ,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4528,Thành Phương - Cty TNHH Thành Phương,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4529,Thanh Thế - Nhà thuốc Thanh Thế,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4530,Thanh Trúc - Cty TNHH TTB YT Thanh Trúc,"Kios 5, 334 Tô Hiến Thành - Q14 - Q.10 TPHCM",Thành phố Hồ Chí Minh,Việt nam,"0866510788","0838688534","",                                                  ,                                                  ,NHAPNCC,1
4531,Thành Vinh - Cty CP CP Thành Vinh,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4532,Thảo Nguyên - Cty TNHH Dược và VTYT Thảo Nguyên,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4533,Tháp An - Cty TNHH DP Tháp An,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4534,The ACME,,,,,,,,,,1
4535,The Madras Pharmaceuticals,,,,,,,,,,1
4536,The Madras Pharmaceuticals India,,,,,,,,,,1
4537,The Madras Pharmaceuticals-INDIA,,,,,,,,,,1
4538,Thephaco,,,,,,,,,,1
4539,Thephaco - Việt Nam,,,,,,,,,,1
4540,Thepharco,,,,,,,,,,1
4541,Thermo Scientific,,,,,,,,,,1
4542,Thermo Scientifiec,,,,,,,,,,1
4543,Thiên An   - Cty TNHH DP và Thiết bị y khoa Thiên An,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4544,Thiên Bảo Nguyên - Cty TNHH DP Thiên Bảo Nguyên,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4545,Thiên Châu A.P.T   - Cty TNHH TM DP Thiên Châu A.P.T,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4546,Thiện Chí - Cty TNHH DP Thiện Chí,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4547,Thiên Giang - Cty TNHH MTV Thiên Giang,"1053A đường Lâm Quang Ky -Tp Rạch Gía, tỉnh Kiên Giang",Kiên Giang,Việt nam,"0772211641","","",                                                  ,                                                  ,NHAPNCC,1
4548,Thiên Long,,,,,,,,,,1
4549,Thiên Minh - Cty TNHH DP Thiên Minh,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4550,Thiên Phú Sinh - Cty TNHH TM DP Thiên Phú Sinh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4551,Thiên Phúc,,,,,,,,,,1
4552,Thiên Tân,,,,,,,,,,1
4553,Thiên Thảo SG - Cty CP DP Thiên Thảo Sài Gòn,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4554,Thiên Thế - Cty TNHH TM DP Thiên Thế,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4555,Thiên Trường - Cty CP Thiên Trường,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4556,CÔNG TY TNHH THIÊN VIỆT,"Tầng 11, Tòa TMC, Số 01 Lương Yên, P. Bạch Đằng, Q. Hai Bà Trưng, Hà Nội",Hà Nội,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4557,Thịnh Phát - Cty TNHH DP Thịnh Phát,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4558,"Thời 
Thanh Bình",,,,,,,,,,1
4559,Thời Thanh Bình,,,,,,,,,,1
4560,CÔNG TY TNHH  TRANG THIẾT BỊ Y TẾ THỜI THANH BÌNH,"159/13 Phạm Thế Hiển,P.3,Quận 8,TP.Hồ Chí Minh","",Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4561,Thời thanh bình - VN,,,,,,,,,,1
4562,Thời Thanh Bình/ Việt Nam,,,,,,,,,,1
4563,"Thời Thanh
 Bình",,,,,,,,,NHAPNCC,1
4564,Thomson,,,,,,,,,,1
4565,Thomson/ Đài Loan,,,,,,,,,,1
4566,Thuận Đức - Cty TNHH DP Vacxin Thuận Đức,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4567,Thuận Gia - Cty TNHH TM Dược Thuận Gia,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4568,Thuận Nam - Cty Thuận Nam,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4569,Thuận Phát - Cty CP TM DP & TTBYT Thuận Phát,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4570,Thuốc Việt - Cty TNHH DP Thuốc Việt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4571,Thụy An - Cty CP công nghệ sinh học Thụy An,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4572,Thụy An - Cty TNHH TM Thụy An,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4573,Thụy An CP - Cty CP TM Thụy An,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4574,Thụy Sĩ,,,,,,,,,,1
4575,Thụy Sĩ/Châu Âu,,,,,,,,,,1
4576,Thụy Sĩ/Ý,,,,,,,,,,1
4577,Thụy Sỹ,,,,,,,,,,1
4578,Thy Thư - Cty TNHH MTV Thy Thư,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4579,Tianjin,,,,,,,,,,1
4580,TianJin - Trung Quốc,,,,,,,,,,1
4581,"Tianjin Empecs Medical Device Co., Ltd.",,,,,,,,,,1
4582,Tianjin Grand Paper,,,,,,,,,,1
4583,Tianjin Grandpaper,,,,,,,,,,1
4584,"TianJin Tongrentang Group Co., Ltd",,,,,,,,,,1
4585,Tianxie,,,,,,,,,,1
4586,Tiến Minh - Cty CP ĐT TBYT Tiến Minh,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4587,Tilman S.A,,,,,,,,,,1
4588,Tipharco,,,,,,,,,,1
4589,"Tipharco - Cty CP DP TIPHARCO, Tiền Giang","",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4590,Tipharco - Việt Nam,,,,,,,,,,1
4591,Tipharco Việt Nam,,,,,,,,,,1
4592,Tipharco/ Việt Nam,,,,,,,,,,1
4593,Tipharco/ Việt Nam.,,,,,,,,,,1
4594,Tipharco-Việt Nam,,,,,,,,,,1
4595,Tipharco-VN,,,,,,,,,,1
4596,TMT Kiên Giang - Cty CP XD SX TM VTYT TMT Kiên Giang,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4597,Toàn Ánh - Cty TNHH Toàn Ánh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4598,Tokai,,,,,,,,,,1
4599,Tontarra,,,,,,,,,,1
4600,Top Glove,,,,,,,,,,1
4601,Top Glove - Malaysia,,,,,,,,,,1
4602,Topglove,,,,,,,,,,1
4603,Topslane,,,,,,,,,,1
4604,Torrent,,,,,,,,,,1
4605,Torrent - Ấn độ,,,,,,,,,,1
4606,Torrent Pharmaceuticals Ltd,,,,,,,,,,1
4607,Torrent Pharmaceuticals Ltd - India,,,,,,,,,,1
4608,Torrent-Ấn Độ,,,,,,,,,,1
4609,Torrrent Pharmaceuticals Ltd,,,,,,,,,,1
4610,Tosoh,,,,,,,,,,1
4611,Tosoh - Nhật,,,,,,,,,,1
4612,"Tosoh Hi-tec,Inc",,,,,,,,,,1
4613,TOT - Cty TNHH MTV TOT pharma,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4614,Tốt - Cty TNHH TB Tốt,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4615,TOT Pharma - Công ty TNHH MTV TOT Pharma,,,,,,,,,NHAPNCC,1
4616,TPC,,,,,,,,,,1
4617,TPC-Mỹ,,,,,,,,,,1
4618,TQ,,,,,,,,,,1
4619,Trăm,,,,,,,,,DV_NHAPNCC,1
4620,Trần Danh - Cty TNHH TTBYT Trần Danh,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4621,Trần Thị Hai - CSSX Rượu Cồn Trần Thị Hai,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4622,Trần Trung,,,,,,,,,,1
4623,Transcendencias comerciales,,,,,,,,,,1
4624,Translumina,,,,,,,,,,1
4625,Translumina/Đức,,,,,,,,,,1
4626,CÔNG TY TNHH TƯ VẤN THƯƠNG MẠI & DỊCH VỤ KHOA HỌC KỸ THUẬT TRANSMED,C8 - Nơ 20 khu đô thị mới Định Công - P. Định Công - Q.HoànG Mai -Hà Nội,Thành phố Hà Nội,Việt nam,"0436405497","","",                                                  ,                                                  ,NHAPNCC,1
4627,Transmedic - Cty TNHH Transmedic,"547/51 Hoàng Sa, phường 7, quận 3, Tp Hồ Chí Minh",Thành phố Hồ Chí Minh,Việt nam,"0835265667","0835265616","",                                                  ,                                                  ,NHAPNCC,1
4628,Transysteme,,,,,,,,,,1
4629,Traphaco - Cty CP Traphaco,"",Thành phố Hà Nội,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4630,TRB PHARMA S.A,,,,,,,,,,1
4631,TROGE,,,,,,,,,,1
4632,Troge - Đức,,,,,,,,,,1
4633,Troge/ Đức,,,,,,,,,,1
4634,Troikaa Pharmaceuticals,,,,,,,,,,1
4635,Troikaa Pharmaceuticals Ltd,,,,,,,,,,1
4636,Troikaa Pharmaceuticals Ltd.,,,,,,,,,,1
4637,Trọng Tín - Công ty CP TTB YT TRỌNG TÍN,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4638,Trung Nguyên - Nhà thuốc Trung Nguyên (Bùi Mỹ Dung),"57 Lê Lợi-Rạch Giá- Kiên Giang",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4639,Trung Nhân - Cty TNHH Trung Nhân,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4640,Trung Quốc,,,,,,,,,,1
4641,Trung tâm kiểm soát bệnh tật Tỉnh Kiên Giang,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4642,Trung Thiện - Cty TNHH MDS Trung Thiện,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4643,Trung Ương 1 - Pharbaco,,,,,,,,,,1
4644,Trung Ương 2,,,,,,,,,,1
4645,Trung Ương 3,,,,,,,,,NHAPNCC,1
4646,Trường Khang - Cty TNHH DP Trường Khang,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4647,Trường Thành - Cty TNHH Trường Thành,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4648,Trường Thọ,,,,,,,,,,1
4649,Trường Thọ/Việt Nam,,,,,,,,,,1
4650,Trường Trọ,,,,,,,,,,1
4651,TS  Corporation,,,,,,,,,,1
4652,Tsinghua Unisplendour Guhan Bio-Pharmaceutical Corporation Ltd - China,,,,,,,,,,1
4653,Tsinghua Unisplendour-China,,,,,,,,,,1
4654,TT chăm sóc sức khỏe sinh sản Kiên Giang,"",Kiên Giang,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4655,TT Kiểm soát bệnh tật tỉnh Kiên Giang,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4656,TT PC HIV/AIDS,"",Kiên Giang,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4657,TT phòng chống bệnh XH,"",Kiên Giang,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4658,TT Y TE DU PHONG,D11 LAC HONG -VINH LAC RG-KG,Kiên Giang,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4659,TTB,,,,,,,,,NHAPNCC,1
4660,TTBYT-HCM,,,,,,,,,,1
4661,TTYTẾ DỰ PHÒNG,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4662,Tự Đức - Cty TNHH DP Tự Đức,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4663,Tú Lê - Nha khoa tư nhân Thái Thị Tú Lê,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4664,Tuấn Đạt - Cty TNHH DP Tuấn Đạt,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4665,Tuệ Tĩnh,,,,,,,,,,1
4666,Tuệ Tỉnh,,,,,,,,,,1
4667,Túi hậu môn tạm,,,,,,,,,,1
4668,Tulip Diagnostics,,,,,,,,,,1
4669,Tương Lai,,,,,,,,,,1
4670,Tương Lai - Việt Nam,,,,,,,,,,1
4671,Tương Lai - VN,,,,,,,,,,1
4672,Tương Lai/ Việt Nam,,,,,,,,,,1
4673,Turkey,,,,,,,,,,1
4674,Turklab Tibbi Malzemeler San. Tic. A.S.,,,,,,,,,,1
4675,Turkuaz,,,,,,,,,,1
4676,Tuyết Hải - Cty TNHH DP Tuyết Hải,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4677,TV Pharm,,,,,,,,,,1
4678,CHI NHÁNH CÔNG TY CỔ PHẦN DƯỢC PHẨM TV.PHARM TẠI THÀNH PHỐ CẦN THƠ,TP CẦN THƠ,"",Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4679,TV.PHARM,,,,,,,,,,1
4680,TV.PHARM - Việt Nam,,,,,,,,,,1
4681,TW 1 - Pharbaco,,,,,,,,,,1
4682,TW 25,,,,,,,,,,1
4683,TW 3 - Việt Nam,,,,,,,,,,1
4684,CÔNG TY CỔ PHẦN DƯỢC PHẨM TRUNG ƯƠNG CPC1,"297/24A Lý Thường Kiệt, P.15,Q.11,TP HCM",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4685,CÔNG TY CỔ PHẦN DƯỢC PHẨM TRUNG ƯƠNG VIDIPHA,TPHCM,"",Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4686,TW1 - Cty TNHH MTV DP TW1,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4687,TW1 - Cty TNHH MTV DP TW1 - TPHCM,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4688,TW2,,,,,,,,,,1
4689,TW2 - Cty TNHH MTV Dược Phẩm TW2 (Codupha),,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4690,TW2 (CP) - Cty CP Dược Phẩm TW2 (Codupha),"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4691,TW2 Cần Thơ - CN Cty TNHH MTV DP Trung ương 2 Cần Thơ (CN Codupha CẦN THƠ),"132A Nguyễn Văn Cừ (nối dài), P.An Khánh, Q.Ninh Kiều, TP. Cần Thơ",Kiên Giang,Việt nam,"07103899099","07103899011","",                                                  ,                                                  ,NHAPNCC,1
4692,TW2 Hà Nội (Dopharma),,,,,,,,,,1
4693,TW25 - Cty CP DP TW25,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4694,TW3,,,,,,,,,,1
4695,TW3 - Cty CPDP TW3 - chi nhánh TPHCM,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4696,TW3 (ĐN) - Cty CP dược Trung ương 3,"",Thành phố Đà Nẵng,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4697,TW3 Đà Nẳng,,,,,,,,,,1
4698,Tyrolmed,,,,,,,,,,1
4699,U.C.B Pharm S.P.A,,,,,,,,,NHAPNCC,1
4700,Úc Châu - Cty TNHH TM DP Úc Châu,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4701,UCB Pharma S.p.A - Italy,,,,,,,,,,1
4702,UCB Pharma S.p.A/ Aesica Pharmaceuticals S.R.L,,,,,,,,,,1
4703,UCB Pharma S.p.A/ Aesica Pharmaceuticals S.R.L - I,,,,,,,,,,1
4704,UCB Pharma S.p.A/ Aesica Pharmaceuticals S.R.L - Italy,,,,,,,,,,1
4705,UCB Pharma.S.A,,,,,,,,,,1
4706,UCB Pharma.S.A - Bỉ,,,,,,,,,,1
4707,UCB Pharma.S.A - BØ,,,,,,,,,,1
4708,UG Medical Disposables SDN BHD,,,,,,,,,,1
4709,Ulrich,,,,,,,,,,1
4710,Ulrich/ Đức,,,,,,,,,,1
4711,Ultra Park,,,,,,,,,,1
4712,Ultradent,,,,,,,,,,1
4713,Umbra,,,,,,,,,,1
4714,Umbra Medical,,,,,,,,,,1
4715,Umbra Medical Products,,,,,,,,,,1
4716,Umedica - Ấn Độ,,,,,,,,,,1
4717,Umedica Laboratories - Ấn Độ,,,,,,,,,,1
4718,Unilene S.A.C.,,,,,,,,,,1
4719,UNIMAX,,,,,,,,,,1
4720,UNIMAX - Châu Á (Đài Loan),,,,,,,,,,1
4721,Unimax Medical,,,,,,,,,,1
4722,Unimed Pharm,,,,,,,,,,1
4723,"Union Korea Pharm, Hàn Quốc",,,,,,,,,,1
4724,"Union Korea Pharma, Hàn Quốc",,,,,,,,,,1
4725,Unipharm,,,,,,,,,,1
4726,Unique,,,,,,,,,,1
4727,Unique Pharmaceuticals Laboratories,,,,,,,,,,1
4728,Unique Pharmaceuticals Ltd,,,,,,,,,,1
4729,Unique Pharma-India,,,,,,,,,,1
4730,UNITED PHARMA VN,,,,,,,,,,1
4731,"United Pharma-Việt Nam, Việt Nam",,,,,,,,,,1
4732,UNITED STATES MINOR OUTLYING ISLANDS,,,,,,,,,,1
4733,Unitex-Tenamyd,,,,,,,,,,1
4734,"Unither Industries - Pháp, Pháp",,,,,,,,,,1
4735,Unither Liquid Manufacturing - Pháp,,,,,,,,,,1
4736,Unomedical,,,,,,,,,,1
4737,Unomedical (Convatec),,,,,,,,,,1
4738,Uphace,,,,,,,,,,1
4739,Urgo,,,,,,,,,,1
4740,Urgo - Thailan,,,,,,,,,,1
4741,Urgo Pháp,,,,,,,,,,1
4742,Urgo Thái Lan,,,,,,,,,,1
4743,Us Endoscopy,,,,,,,,,,1
4744,US Pharma,,,,,,,,,,1
4745,Us Pharma USA,,,,,,,,,,1
4746,US Pharma USA - Việt Nam,,,,,,,,,,1
4747,US Pharma USA -Việt Nam,,,,,,,,,,1
4748,USA,,,,,,,,,,1
4749,USA-NIC-Pharma- VN,,,,,,,,,,1
4750,USARICHPHARM,,,,,,,,,,1
4752,USM Healthcare,,,,,,,,,NHAPNCC,1
4753,USM Healthcare (tên cũ: United Healthcare),,,,,,,,,,1
4754,USS Pharma - Công ty TNHH DP và TTBYT USS Pharma,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4755,USV Pharma-India),,,,,,,,,,1
4756,V,,,,,,,,,,1
4757,VAAN - Cty TNHH TM DV VAAN,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4758,Vacopharm,,,,,,,,,NHAPNCC,1
4759,Vacopharm - Cty CP Dược Vacopharm,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4760,Vadi,,,,,,,,,,1
4761,Vadi - Đài Loan,,,,,,,,,,1
4762,Vadin,,,,,,,,,,1
4763,Valley / Covidien,,,,,,,,,,1
4764,Valleylab / Covidien,,,,,,,,,,1
4765,Valleylab / Covidien / Medtronic,,,,,,,,,,1
4766,Valleylab/ Covidien/ Medtronic,,,,,,,,,,1
4767,Valpharma Company,,,,,,,,,,1
4768,Valpharma International S.p.a,,,,,,,,,,1
4769,Valpharma Intrnational SpA,,,,,,,,,,1
4770,Vân Anh   - Cửa Hàng Vân Anh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4771,Vạn Hưng  - Cty TNHH DP Vạn Hưng,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4772,Vạn Hưng - Cty TNHH DP Vạn Hưng,,,,,,,,,,1
4773,Vạn Hưng PHARMA Co,,,,,,,,,DV_NHAPNCC,1
4774,Văn Lang - Cty TNHH DP Văn Lang,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
4775,Vạn Xuân - Công ty TNHH Vạn Xuân,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
4776,Vạn Xuân - CTy TNHH TMKT Y Tế Vạn Xuân,"",Thành phố Hồ Chí Minh,Việt nam,"0838686109","0838686157","",                                                  ,                                                  ,NHAPNCC,1
4777,Vascomed,,,,,,,,,,1
4778,Vascor/Alpha Medical,,,,,,,,,,1
4779,VAscor/Alphal Medical,,,,,,,,,,1
